lens_id,relation,entity
257,image_link,https://www.pentaxforums.com/lensreviews/data/47/takumar_a_70-210mm.jpg
257,lens_link,https://www.pentaxforums.com/lensreviews/Pentax-Takumar-A-70-210mm-F4.5-5.6-Zoom-Lens.html
258,lens_name,Takumar-F 70-210mm F4-5.6
258,mount,4
258,focal_length,6
258,sharpness,8.7
258,aberration,8.5
258,bokeh,8.3
258,autofocus,8.8
258,handling,9.6
258,value,7.7
258,reviews,14
258,views,"46,763"
258,last_date,"Mon March 1, 2021"
258,recommended_by,100% of reviewers
258,price,$54.46 
258,rating,8.79
258,description,This is a budget version without SMC coating of the smc Pentax-F 70-210mm F4-5.6 zoom lens.
258,image_link,https://www.pentaxforums.com/lensreviews/data/47/Takumar-F_70-210mm.jpg
258,lens_link,https://www.pentaxforums.com/lensreviews/Pentax-Takumar-F-70-210mm-F4-5.6-Zoom-Lens.html
259,lens_name,Takumar 80-200mm F4.5 Bayonet
259,mount,4
259,focal_length,6
259,sharpness,8.0
259,aberration,6.7
259,bokeh,8.0
259,autofocus,0.0
259,handling,8.7
259,value,7.3
259,reviews,5
259,views,"31,545"
259,last_date,"Sat February 16, 2013"
259,recommended_by,80% of reviewers
259,price,$44.00 
259,rating,6.8
259,description,This is a non-SMC coated version of the Pentax-M (second version) 80-200mm lens. It was also marketed branded as CPC Phase 2.
259,image_link,https://www.pentaxforums.com/lensreviews/data/47/tak80-20045bayo2.jpg
259,lens_link,https://www.pentaxforums.com/lensreviews/Pentax-Takumar-80-200mm-F4.5-Bayonet-Zoom-Lens.html
260,lens_name,SMC Takumar 15mm F3.5
260,mount,8
260,focal_length,1
260,sharpness,9.9
260,aberration,9.4
260,bokeh,8.6
260,autofocus,0.0
260,handling,9.3
260,value,9.6
260,reviews,9
260,views,"99,724"
260,last_date,"Sat January 2, 2021"
260,recommended_by,100% of reviewers
260,price,"$1,135.67 "
260,rating,9.78
260,description,"This extreme-wide-angle lens is optically identical to the K-mount version. It features open aperture metering and was produced in 1975, after the debut of the bayonet cameras."
260,image_link,https://www.pentaxforums.com/lensreviews/data/19/SMC_TAKUMAR_15_3_5_amick.jpg
260,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Takumar-15mm-F3.5.html
261,lens_name,Fish-Eye-Takumar 17mm F11
261,mount,8
261,focal_length,1
261,sharpness,0.0
261,aberration,0.0
261,bokeh,0.0
261,autofocus,0.0
261,handling,0.0
261,value,0.0
261,reviews,0
261,views,"17,174"
261,last_date,"Sun January 7, 2007"
261,recommended_by,No recommendations
261,price,
261,rating,
261,description,"This flat ""pancake"" Fish-Eye-Takumar 17mm F11 lens has fixed focus, a field of view of 180 degrees, and covers the full 24x36mm format. The diaphragm is a perforated disc with perfectly circular openings. This was the first fisheye lens from Pentax, and also the first fisheye lens to become available in M42 mount. The Takumar 17mm F11 was quickly replaced by the 18mm F11 in 1963. We have no official information available from Pentax on this lens so the information presented here is third hand. Some collectors doubt that this lens was ever manufactured. If you have a picture of the lens or official information please contact a forum administrator."
261,image_link,
261,lens_link,https://www.pentaxforums.com/lensreviews/Fish-Eye-Takumar-17mm-F11.html
262,lens_name,S-M-C/Super Fish-Eye-Takumar 17mm F4
262,mount,8
262,focal_length,1
262,sharpness,8.7
262,aberration,9.0
262,bokeh,4.7
262,autofocus,0.0
262,handling,8.9
262,value,9.4
262,reviews,12
262,views,"108,411"
262,last_date,"Sat March 9, 2019"
262,recommended_by,100% of reviewers
262,price,$245.00 
262,rating,8.91
262,description,"This fast fish-eye lens has an image circle that completely covers the 24x36mm full frame format. It features a 180-degree angle of view diagonally. It came in two variants with these engraved names (each pictured above): 1: Fish-Eye-Takumar 1:4/17 2: Super-Multi-Coated FISH-EYE-TAKUMAR 1:4/17 The first variant is referred to as Super-Takumar in Pentax brochures from the time even though the engraved name does not have the word ""Super"" in it. Many other resources also refer to this lens as Super-Takumar. One might think that there are three variants: Takumar, Super-, amd Super-Multi-Coated, but that is not the case per our research. There are only the above mentioned two variants with the first being referred to under two names. The first variant is worthy of the Super designation, though, since it has the auto-aperture feature. The Super-Multi-Coated version supports open aperture metering with the Spotmatic F, ES and ES II, and therefore might as well have been labeled SMC Takumar."
262,image_link,https://www.pentaxforums.com/lensreviews/data/19/SMC_Pentax_Fisheye_Takumar_17mm_F4.jpg
262,lens_link,https://www.pentaxforums.com/lensreviews/S-M-C-Super-Fish-Eye-Takumar-17mm-F4.html
263,lens_name,Fish-Eye-Takumar 18mm F11
263,mount,8
263,focal_length,1
263,sharpness,5.5
263,aberration,5.5
263,bokeh,2.5
263,autofocus,0.0
263,handling,9.3
263,value,6.0
263,reviews,8
263,views,"49,733"
263,last_date,"Sat May 27, 2023"
263,recommended_by,75% of reviewers
263,price,$158.29 
263,rating,6.38
263,description,"This lens has a field of view of 180 degrees and it covers the 24x36mm full frame image area. The aperture ring only has four positions (11, 16, 22, and 32). The diaphragm is a perforated disc with a perfectly circular opening for each of the four F-stop settings. The lens has fixed focus and thus no focusing ring."
263,image_link,https://www.pentaxforums.com/lensreviews/data/19/Pentax_Fisheye_Takumar_18mm_F11.jpg
263,lens_link,https://www.pentaxforums.com/lensreviews/Fish-Eye-Takumar-18mm-F11.html
264,lens_name,S-M-C/Super Takumar 20mm F4.5
264,mount,8
264,focal_length,1
264,sharpness,8.9
264,aberration,7.6
264,bokeh,7.8
264,autofocus,0.0
264,handling,9.9
264,value,9.4
264,reviews,15
264,views,"114,232"
264,last_date,"Sat February 25, 2023"
264,recommended_by,100% of reviewers
264,price,$185.38 
264,rating,8.8
264,description,"This super wide angle lens exists in both Super-Multi-Coated and Super variants (each pictured). The filter size is 58mm, but Pentax at the time recommended 77mm filters with a step up ring so as to avoid vignetting. That's the reason that some sources claim the filter diameter of this lens to be 77mm."
264,image_link,https://www.pentaxforums.com/lensreviews/data/19/SMC_Takumar_20mm_F45.jpg
264,lens_link,https://www.pentaxforums.com/lensreviews/S-M-C-Super-Takumar-20mm-F4.5.html
265,lens_name,S-M-C/Super Takumar 24mm F3.5
265,mount,8
265,focal_length,1
265,sharpness,8.2
265,aberration,7.5
265,bokeh,7.8
265,autofocus,0.0
265,handling,9.0
265,value,8.6
265,reviews,15
265,views,"167,213"
265,last_date,"Mon February 20, 2023"
265,recommended_by,93% of reviewers
265,price,$112.25 
265,rating,8.69
265,description,This wide angle lens was produced in both Super-Multi-Coated (1st photo) and Super versions (2nd photo). They are optically identical.
265,image_link,https://www.pentaxforums.com/lensreviews/data/19/SMC_Pentax_Takumar_24mm_F35.jpg
265,lens_link,https://www.pentaxforums.com/lensreviews/S-M-C-Super-Takumar-24mm-F3.5.html
266,lens_name,S-M-C/Super Takumar 28mm F3.5
266,mount,8
266,focal_length,2
266,sharpness,8.4
266,aberration,8.3
266,bokeh,7.1
266,autofocus,0.0
266,handling,9.3
266,value,9.1
266,reviews,58
266,views,"438,134"
266,last_date,"Mon March 4, 2024"
266,recommended_by,93% of reviewers
266,price,$61.02 
266,rating,8.46
266,description,"The Super-Takumar came in two models over time with different optics. The first model has a 58 mm filter size with the optical design shown in the leftmost diagram whereas the second model has a 49 mm filter size and the optical design shown in the rightmost diagram. Also, the first model features a slightly differently designed distance scale than the second model. The final release of this lens was a Super-Multi-Coated model with improved coating but otherwise with the same optics as the second Super-Takumar model. The two versions of the first model differ as follows: The aperture of the early version goes to F22 whereas the later version bottoms out at F16. The aperture ring of the early version has fine ribs, the later one has coarse ribs. Pictured to the left is the first Super-Takumar model, early variant; in the center we show the second model of the Super-Takumar; to the right we have the Super-Multi-Coated variant. Super-Takumar, first model, early version (first picture above and fist lens diagram): Super-Takumar, first model, late version (see first lens diagram): Super-Takumar, second model (second piccture above and second lens diagram): Super-Multi-Coated Takumar (third picture above and second lens diagram):"
266,image_link,https://www.pentaxforums.com/lensreviews/data/20/Pentax_Super_Takumar_28mm_F35_Early_Version.jpg
266,lens_link,https://www.pentaxforums.com/lensreviews/S-M-C-Super-Takumar-28mm-F3.5.html
267,lens_name,S-M-C/Super Takumar 35mm F2
267,mount,8
267,focal_length,2
267,sharpness,8.4
267,aberration,8.1
267,bokeh,8.1
267,autofocus,0.0
267,handling,9.5
267,value,8.7
267,reviews,20
267,views,"244,003"
267,last_date,"Sun November 17, 2019"
267,recommended_by,90% of reviewers
267,price,$110.88 
267,rating,8.4
267,description,"This is the faster version of the 35mm screwmount lens. Two models were made over time with different optics. The first model has a 67 mm filter size with the optical design shown in the rightmost diagram whereas the second model has a 49 mm filter size and the optical design shown in the leftmost diagram. Each model came in two versions with no change in optics between the versions. Super-Takumar, first model, early version (rightmost lens diagram): Super-Takumar 1:2/35, first model, late version (rightmost lens diagram and third photo): Super-Takumar, second model (second photo and leftmost lens diagram): Super-Multi-Coated Takumar (first photo and leftmost lens diagram):"
267,image_link,https://www.pentaxforums.com/lensreviews/data/20/SMC_Pentax_Takumar_35mm_F2.jpg
267,lens_link,https://www.pentaxforums.com/lensreviews/S-M-C-Super-Takumar-35mm-F2.html
268,lens_name,Auto Takumar 35mm F2.3
268,mount,8
268,focal_length,2
268,sharpness,8.8
268,aberration,9.3
268,bokeh,9.7
268,autofocus,0.0
268,handling,8.9
268,value,8.8
268,reviews,13
268,views,"123,594"
268,last_date,"Mon March 15, 2021"
268,recommended_by,100% of reviewers
268,price,$171.25 
268,rating,9.23
268,description,"This early version of a fast 35mm M42 screwmount lens has a semi-automatic diaphragm. It closes automatically when the shutter button is pressed, but must then be opened manually."
268,image_link,https://www.pentaxforums.com/lensreviews/data/20/Takumar35mm.jpg
268,lens_link,https://www.pentaxforums.com/lensreviews/Auto-Takumar-35mm-F2.3.html
269,lens_name,S-M-C/Super/Auto Takumar 35mm F3.5
269,mount,8
269,focal_length,2
269,sharpness,9.1
269,aberration,8.9
269,bokeh,7.5
269,autofocus,0.0
269,handling,9.0
269,value,9.3
269,reviews,75
269,views,"406,723"
269,last_date,"Sun January 28, 2024"
269,recommended_by,96% of reviewers
269,price,$52.17 
269,rating,8.99
269,description,"The 35mm F3.5 M42 screwmount lens was introduced in 1959 as an Auto-Takumar and the optical design remained unchanged all the way to a K-mount version ! The Auto-Takumar was followed by the Super-Takumar which came in three variants. Finally the 35mm F3.5 was released in a Super-Multi-Coated version. The 35mm F3.5 thus came in a total of five M42 versions plus the K-mount version! The three Super-Takumar versions can easily be distinguished from each other: First version: Smallest F-stop is F22. Second version: Smallest F-stop is F16 and the distance scale has no ""window"". Third version: The distance scale has a ""window"". The photos above are (left to right): Super-Takumar second version, Super-Takumar third version, Auto-Takumar, and Super-Multi-Coated Takumar. Auto-Takumar (third photo above): Super-Takumar, first (early) version, the smallest F-stop is F22: Super-Takumar, second version, the smallest F-stop is F16 (see leftmost photo above): Super-Takumar, third (late) version, has a distance scale ""window"" (second photo above): Super-Multi-Coated Takumar (last two photos):"
269,image_link,https://www.pentaxforums.com/lensreviews/data/20/SMC_Pentax_Takumar_35mm_F35.jpg
269,lens_link,https://www.pentaxforums.com/lensreviews/S-M-C-Super-Auto-Takumar-35mm-F3.5.html
270,lens_name,Takumar 35mm F4
270,mount,8
270,focal_length,2
270,sharpness,9.0
270,aberration,9.0
270,bokeh,9.0
270,autofocus,0.0
270,handling,10.0
270,value,8.0
270,reviews,3
270,views,"30,275"
270,last_date,"Sat February 10, 2018"
270,recommended_by,100% of reviewers
270,price,$147.50 
270,rating,8.67
270,description,The first Japanese SLR wide angle lens. It was soon to be replaced with the very successful 1:3.5/35mm lens design.
270,image_link,https://www.pentaxforums.com/lensreviews/data/20/Takumar_M42_35mm_F4.jpg
270,lens_link,https://www.pentaxforums.com/lensreviews/Takumar-35mm-F4.html
271,lens_name,Super-Takumar 50mm F1.4 (8-element variant)
271,mount,8
271,focal_length,3
271,sharpness,9.3
271,aberration,8.6
271,bokeh,9.3
271,autofocus,0.0
271,handling,9.5
271,value,9.6
271,reviews,41
271,views,"388,355"
271,last_date,"Mon April 24, 2023"
271,recommended_by,100% of reviewers
271,price,$110.63 
271,rating,9.51
271,description,"The first version of the Super Takumar 50mm F1.4 had 8 lens elements. Notice the cemented triplet with curved surfaces - very difficult and expensive to manufacture and it's said Asahi lost money on every copy sold; hence it didn't last very long. This was meant as a Planar-killer and once its crown had been awarded by the press the simplified 7/6 version was quietly ushered in (before the 8/6 crippled Asahi's finances). This 8 element version can be identified on the location of the infrared focus mark: The mark is to the right of the numeral 4 on the DOF scale. This is nicely illustrated in the second image above. This 8 element version can also be identified on the slightly protruding rear lens element and on the stop down switch, which is marked A M (rather than Auto Man as on the later versions). Also, the early version never has a dot on the aperture ring at the f/2 position whereas the later versions may or may not have a dot."
271,image_link,https://www.pentaxforums.com/lensreviews/data/23/Super-Takumar_50_1_4_early.jpg
271,lens_link,https://www.pentaxforums.com/lensreviews/Super-Takumar-50mm-F1.4-Early.html
272,lens_name,SMC/S-M-C/Super Takumar 50mm F1.4
272,mount,8
272,focal_length,3
272,sharpness,9.1
272,aberration,8.7
272,bokeh,9.4
272,autofocus,0.0
272,handling,9.5
272,value,9.5
272,reviews,112
272,views,"954,136"
272,last_date,"Sat May 18, 2024"
272,recommended_by,98% of reviewers
272,price,$78.98 
272,rating,9.38
272,description,"The Takumar 50mm F1.4 is a fast normal lens produced in two ""Super"" versions as well as two versions with Super-Multi-Coating. Some Super-Multi-Coated lenses with product code 37902 are labelled ""Multi-Coated Super-Takumar"", see the fourth photo above. Thanks to user chazthebiker for bringing this variant to our attention. The first ""Super"" version (introduced 1964) has 8 lens elements ( listed separately ). All subsequent versions (including K, M, F and FA K-mount versions) have 7 elements. The 7 element Takumars have the infrared focusing mark to the left of the numeral '4' on the DOF scale. The 8 element version has the mark to the right. Thanks to Laurentiu Cristofor for pointing this out. Super-Takumar 1:1.4/50, late model. Some have a white dot on the aperture ring at the f/2 position (first photo, product no. 37801): Super-Multi-Coated Takumar 1:1.4/50 (second photo): SMC TAKUMAR 1:1.4/50, rubberized focusing ring. Open aperture metering on Spotmatic F, ES and ESII (third photo):"
272,image_link,https://www.pentaxforums.com/lensreviews/data/23/Pentax_Super-Takumar_50mm_F1_4.jpg
272,lens_link,https://www.pentaxforums.com/lensreviews/SMC-S-M-C-Super-Takumar-50mm-F1.4.html
273,lens_name,S-M-C/Super Macro-Takumar 50mm F4
273,mount,8
273,focal_length,3
273,sharpness,9.8
273,aberration,9.6
273,bokeh,8.7
273,autofocus,0.0
273,handling,9.3
273,value,9.5
273,reviews,37
273,views,"240,736"
273,last_date,"Wed January 24, 2024"
273,recommended_by,100% of reviewers
273,price,$114.83 
273,rating,9.57
273,description,"This macro lens existed in both Macro-, Super- and Super-Multi-Coated variants. The Macro-Takumar was differently constructed compared to the later variants and went out to 1x magnification rather than the 0.5x of the later lenses. The optics are the same for all three variants. Variants: Macro-Takumar (second photo) Super-Macro-Takumar (first photo): Super-Multi-Coated MACRO-TAKUMAR (third, fourth and fifth photo)"
273,image_link,https://www.pentaxforums.com/lensreviews/data/23/Super_Macro_Takumar_50mm_F4.jpg
273,lens_link,https://www.pentaxforums.com/lensreviews/S-M-C-Super-Macro-Takumar-50mm-F4.html
274,lens_name,SMC/S-M-C/Super-/Auto-/Takumar 55mm F1.8
274,mount,8
274,focal_length,3
274,sharpness,9.2
274,aberration,8.8
274,bokeh,9.2
274,autofocus,0.0
274,handling,9.5
274,value,9.7
274,reviews,88
274,views,"617,602"
274,last_date,"Thu April 11, 2024"
274,recommended_by,99% of reviewers
274,price,$39.93 
274,rating,9.32
274,description,"This fast 55mm screwmount lens existed in several versions all with the same optical diagram. From the 1965 version, at least one of the glass elements is made from radioactive glass which yellows over time. While the optical diagram remained unchanged, tweaks to the optics (surface curvature, distance between elements) can't be precluded when Pentax switched glass type. Here is an overview of the variants that we're aware of: 1: Takumar 55mm F1.8 2: Auto-Takumar with semi-automatic diaphragm 3: Auto-Takumar with automatic diaphragm. The direction of the aperture ring was reversed as was the norm on early lenses 4: Auto-Takumar with automatic diaphragm. The direction of the aperture ring was reversed as was the norm on early lenses. This lens which has the Super-Takumar ""look"" except for the missing IR index mark was soon re-released as a Super-Takumar 5: Super-Takumar with fine ribs on the aperture ring and reversed direction of the aperture ring 6: Super-Takumar still with fine ribs on aperture ring, but the ring now turns the ""right"" way (has the F1.8 position to the right) as all later M42 lenses 7: Super-Takumar with coarse ribs on aperture ring 8: Super-Multi-Coated Takumar 9: SMC Takumar with open aperture metering Click here for a collage of the lens variants. 1: Takumar, the original variant: 2: Auto-Takumar, first version (4th photo above): 3: Auto-Takumar, early second version (3rd photo above). Despite the name Auto-Takumar this lens has a fully automatic diaphragm like the later Super-Takumar lenses. The aperture ring turns the opposite way compared to all later lenses: 4: Auto-Takumar, late second version. Despite the name Auto-Takumar this lens has a fully automatic diaphragm and looks like the later Super-Takumar. The aperture ring turns the opposite way compared to all later lenses: 5: Super-Takumar, first version. This version can be recognized on its fine ribs on aperture ring and that the smallest F-stop (F16) is to the right on the ring: 6: Super-Takumar, second version. This version can be recognized on its fine ribs on aperture ring and that the smallest F-stop (F16) is to the left on the ring: 7: Super-Takumar, latest version. This version has coarse ribs on aperture ring (last photo): 8: Super-Multi-Coated Takumar (1st photo above): 9: SMC Takumar (2nd photo above). This final version has a rubberized focus ring and open aperture metering with the Spotmatic F, ES and ESII:"
